feed,scope,collection,name,type,declared,observed,count,non_empty,empty,coverage_pct
restauration,relation,ModesPaiements,ID,Edm.Int64,True,True,283,283,0,100.0
restauration,relation,ModesPaiements,Ordre,Edm.Int64,True,True,283,283,0,100.0
restauration,relation,ModesPaiements,SyndicObjectId,Edm.String,True,True,283,283,0,100.0
restauration,relation,ModesPaiements,ThesCode,Edm.String,True,True,283,283,0,100.0
restauration,relation,ModesPaiements,ThesID,Edm.Guid,True,True,283,283,0,100.0
restauration,relation,ModesPaiements,ThesLibelle,Edm.String,True,True,283,283,0,100.0
restauration,relation,ModesPaiements,ThesOrdre,Edm.Int64,True,True,283,283,0,100.0
restauration,relation,ModesPaiements,ThesPicto,Edm.String,True,True,283,0,283,0.0
restauration,relation,Moyencommunications,Complementdinformations,Edm.String,True,True,271,0,271,0.0
restauration,relation,Moyencommunications,Coordonnees,Edm.String,True,True,271,240,31,88.6
restauration,relation,Moyencommunications,ID,Edm.Int64,True,True,271,271,0,100.0
restauration,relation,Moyencommunications,Moyendecommunication,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,16,0,16,0.0
restauration,relation,Moyencommunications,Moyendecommunication.ThesCode,Edm.String,True,True,255,255,0,100.0
restauration,relation,Moyencommunications,Moyendecommunication.ThesID,Edm.Guid,True,True,255,255,0,100.0
restauration,relation,Moyencommunications,Moyendecommunication.ThesLibelle,Edm.String,True,True,255,255,0,100.0
restauration,relation,Moyencommunications,Moyendecommunication.ThesOrdre,Edm.Int32,True,True,255,255,0,100.0
restauration,relation,Moyencommunications,Moyendecommunication.ThesPicto,Edm.String,True,True,255,0,255,0.0
restauration,relation,Moyencommunications,Ordre,Edm.Int64,True,True,271,271,0,100.0
restauration,relation,Moyencommunications,SyndicObjectId,Edm.String,True,True,271,271,0,100.0
restauration,relation,Moyencommunications,Typedecoordonnees.ThesCode,Edm.String,True,True,271,271,0,100.0
restauration,relation,Moyencommunications,Typedecoordonnees.ThesID,Edm.Guid,True,True,271,271,0,100.0
restauration,relation,Moyencommunications,Typedecoordonnees.ThesLibelle,Edm.String,True,True,271,271,0,100.0
restauration,relation,Moyencommunications,Typedecoordonnees.ThesOrdre,Edm.Int32,True,True,271,271,0,100.0
restauration,relation,Moyencommunications,Typedecoordonnees.ThesPicto,Edm.String,True,True,271,0,271,0.0
restauration,relation,PeriodeOuvertures,Datedebut,Edm.DateTime,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,Datefin,Edm.DateTime,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,dimancheheuredebut1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,dimancheheuredebut2,Edm.TimeSpan,True,True,3,0,3,0.0
restauration,relation,PeriodeOuvertures,dimancheheurefin1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,dimancheheurefin2,Edm.TimeSpan,True,True,3,0,3,0.0
restauration,relation,PeriodeOuvertures,heuredebut1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,heuredebut2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,heurefin1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,heurefin2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,ID,Edm.Int64,True,True,3,3,0,100.0
restauration,relation,PeriodeOuvertures,jeudiheuredebut1,Edm.TimeSpan,True,True,3,3,0,100.0
restauration,relation,PeriodeOuvertures,jeudiheuredebut2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,jeudiheurefin1,Edm.TimeSpan,True,True,3,3,0,100.0
restauration,relation,PeriodeOuvertures,jeudiheurefin2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,lundiheuredebut1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,lundiheuredebut2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,lundiheurefin1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,lundiheurefin2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,mardiheuredebut1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,mardiheuredebut2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,mardiheurefin1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,mardiheurefin2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,mercrediheuredebut1,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,mercrediheuredebut2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,mercrediheurefin1,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,mercrediheurefin2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,Ordre,Edm.Int64,True,True,3,3,0,100.0
restauration,relation,PeriodeOuvertures,Precisionssurlesfermetures,Edm.String,True,True,3,0,3,0.0
restauration,relation,PeriodeOuvertures,Precisionssurlesouvertures,Edm.String,True,True,3,0,3,0.0
restauration,relation,PeriodeOuvertures,samediheuredebut1,Edm.TimeSpan,True,True,3,3,0,100.0
restauration,relation,PeriodeOuvertures,samediheuredebut2,Edm.TimeSpan,True,True,3,0,3,0.0
restauration,relation,PeriodeOuvertures,samediheurefin1,Edm.TimeSpan,True,True,3,3,0,100.0
restauration,relation,PeriodeOuvertures,samediheurefin2,Edm.TimeSpan,True,True,3,0,3,0.0
restauration,relation,PeriodeOuvertures,SyndicObjectId,Edm.String,True,True,3,3,0,100.0
restauration,relation,PeriodeOuvertures,vendrediheuredebut1,Edm.TimeSpan,True,True,3,3,0,100.0
restauration,relation,PeriodeOuvertures,vendrediheuredebut2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,PeriodeOuvertures,vendrediheurefin1,Edm.TimeSpan,True,True,3,2,1,66.7
restauration,relation,PeriodeOuvertures,vendrediheurefin2,Edm.TimeSpan,True,True,3,1,2,33.3
restauration,relation,Photos,Datedefindutilisation,Edm.DateTime,True,True,348,0,348,0.0
restauration,relation,Photos,ID,Edm.Int64,True,True,348,348,0,100.0
restauration,relation,Photos,Licencecreativecommons,Edm.Boolean,True,True,348,0,348,0.0
restauration,relation,Photos,Ordre,Edm.Int64,True,True,348,348,0,100.0
restauration,relation,Photos,Photo,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.MediaComplexType,False,True,1,0,1,0.0
restauration,relation,Photos,Photo.Credit,Edm.String,True,True,347,347,0,100.0
restauration,relation,Photos,Photo.MediaID,Edm.Guid,True,True,347,347,0,100.0
restauration,relation,Photos,Photo.Titre,Edm.String,True,True,347,347,0,100.0
restauration,relation,Photos,Photo.Url,Edm.String,True,True,347,347,0,100.0
restauration,relation,Photos,SyndicObjectId,Edm.String,True,True,348,348,0,100.0
restauration,relation,PrestationProximites,ID,Edm.Int64,True,True,237,237,0,100.0
restauration,relation,PrestationProximites,Ordre,Edm.Int64,True,True,237,237,0,100.0
restauration,relation,PrestationProximites,SyndicObjectId,Edm.String,True,True,237,237,0,100.0
restauration,relation,PrestationProximites,ThesCode,Edm.String,True,True,237,237,0,100.0
restauration,relation,PrestationProximites,ThesID,Edm.Guid,True,True,237,237,0,100.0
restauration,relation,PrestationProximites,ThesLibelle,Edm.String,True,True,237,237,0,100.0
restauration,relation,PrestationProximites,ThesOrdre,Edm.Int64,True,True,237,237,0,100.0
restauration,relation,PrestationProximites,ThesPicto,Edm.String,True,True,237,0,237,0.0
restauration,relation,PrestationsActivites,ID,Edm.Int64,True,False,0,0,0,0
restauration,relation,PrestationsActivites,Ordre,Edm.Int64,True,False,0,0,0,0
restauration,relation,PrestationsActivites,SyndicObjectId,Edm.String,True,False,0,0,0,0
restauration,relation,PrestationsActivites,ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,PrestationsActivites,ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,PrestationsActivites,ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,PrestationsActivites,ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,PrestationsActivites,ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,PrestationsEquipementss,ID,Edm.Int64,True,True,98,98,0,100.0
restauration,relation,PrestationsEquipementss,Ordre,Edm.Int64,True,True,98,98,0,100.0
restauration,relation,PrestationsEquipementss,SyndicObjectId,Edm.String,True,True,98,98,0,100.0
restauration,relation,PrestationsEquipementss,ThesCode,Edm.String,True,True,98,98,0,100.0
restauration,relation,PrestationsEquipementss,ThesID,Edm.Guid,True,True,98,98,0,100.0
restauration,relation,PrestationsEquipementss,ThesLibelle,Edm.String,True,True,98,98,0,100.0
restauration,relation,PrestationsEquipementss,ThesOrdre,Edm.Int64,True,True,98,98,0,100.0
restauration,relation,PrestationsEquipementss,ThesPicto,Edm.String,True,True,98,0,98,0.0
restauration,relation,Reservations,ID,Edm.Int64,True,False,0,0,0,0
restauration,relation,Reservations,Lien,Edm.String,True,False,0,0,0,0
restauration,relation,Reservations,Listeplateforme.ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Reservations,Listeplateforme.ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Reservations,Listeplateforme.ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Reservations,Listeplateforme.ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Reservations,Listeplateforme.ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,Reservations,Ordre,Edm.Int64,True,False,0,0,0,0
restauration,relation,Reservations,SyndicObjectId,Edm.String,True,False,0,0,0,0
restauration,relation,Restaurateurcertifies,Expertaccrediteprestationliee,Edm.String,True,False,0,0,0,0
restauration,relation,Restaurateurcertifies,ID,Edm.Int64,True,False,0,0,0,0
restauration,relation,Restaurateurcertifies,Ordre,Edm.Int64,True,False,0,0,0,0
restauration,relation,Restaurateurcertifies,SyndicObjectId,Edm.String,True,False,0,0,0,0
restauration,relation,Structure,Address1,Edm.String,True,True,100,100,0,100.0
restauration,relation,Structure,Address2,Edm.String,True,True,100,0,100,0.0
restauration,relation,Structure,Address3,Edm.String,True,True,100,0,100,0.0
restauration,relation,Structure,City,Edm.String,True,True,100,100,0,100.0
restauration,relation,Structure,Country,Edm.String,True,True,100,0,100,0.0
restauration,relation,Structure,Email,Edm.String,True,True,100,100,0,100.0
restauration,relation,Structure,EmailName,Edm.String,True,True,100,0,100,0.0
restauration,relation,Structure,Name,Edm.String,True,True,100,100,0,100.0
restauration,relation,Structure,Phone,Edm.String,True,True,100,0,100,0.0
restauration,relation,Structure,Postcode,Edm.String,True,True,100,100,0,100.0
restauration,relation,Structure,SyndicStructureId,Edm.Guid,True,True,100,100,0,100.0
restauration,relation,Structure,Url,Edm.String,True,True,100,0,100,0.0
restauration,relation,Tarifs,complementtarifs,Edm.String,True,True,9,0,9,0.0
restauration,relation,Tarifs,Datedebutaffichage,Edm.DateTime,True,True,9,9,0,100.0
restauration,relation,Tarifs,Datedebutvalidite,Edm.DateTime,True,True,9,0,9,0.0
restauration,relation,Tarifs,Datefinaffichage,Edm.DateTime,True,True,9,0,9,0.0
restauration,relation,Tarifs,Datefinvalidite,Edm.DateTime,True,True,9,0,9,0.0
restauration,relation,Tarifs,ID,Edm.Int64,True,True,9,9,0,100.0
restauration,relation,Tarifs,IntituleTarifs,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,9,0,9,0.0
restauration,relation,Tarifs,IntituleTarifs.ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Tarifs,IntituleTarifs.ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Tarifs,IntituleTarifs.ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Tarifs,IntituleTarifs.ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Tarifs,IntituleTarifs.ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,Tarifs,MaximumEuro,Edm.Decimal,True,True,9,9,0,100.0
restauration,relation,Tarifs,MinimumEuro,Edm.Decimal,True,True,9,9,0,100.0
restauration,relation,Tarifs,Ordre,Edm.Int64,True,True,9,9,0,100.0
restauration,relation,Tarifs,Saisonnalite,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,9,0,9,0.0
restauration,relation,Tarifs,Saisonnalite.ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Tarifs,Saisonnalite.ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Tarifs,Saisonnalite.ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Tarifs,Saisonnalite.ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Tarifs,Saisonnalite.ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,Tarifs,SyndicObjectId,Edm.String,True,True,9,9,0,100.0
restauration,relation,Thematiques,ID,Edm.Int64,True,False,0,0,0,0
restauration,relation,Thematiques,Ordre,Edm.Int64,True,False,0,0,0,0
restauration,relation,Thematiques,SyndicObjectId,Edm.String,True,False,0,0,0,0
restauration,relation,Thematiques,ThesCode,Edm.String,True,False,0,0,0,0
restauration,relation,Thematiques,ThesID,Edm.Guid,True,False,0,0,0,0
restauration,relation,Thematiques,ThesLibelle,Edm.String,True,False,0,0,0,0
restauration,relation,Thematiques,ThesOrdre,Edm.Int32,True,False,0,0,0,0
restauration,relation,Thematiques,ThesPicto,Edm.String,True,False,0,0,0,0
restauration,relation,TisTracking,CodeOffre,Edm.String,True,True,100,100,0,100.0
restauration,relation,TisTracking,CodeStructure,Edm.String,True,True,100,100,0,100.0
restauration,relation,TisTracking,CodeSyndication,Edm.String,True,True,100,100,0,100.0
restauration,relation,TisTracking,SyndicObjectId,Edm.String,True,True,100,100,0,100.0
restauration,relation,Typecuisines,ID,Edm.Int64,True,True,124,124,0,100.0
restauration,relation,Typecuisines,Ordre,Edm.Int64,True,True,124,124,0,100.0
restauration,relation,Typecuisines,SyndicObjectId,Edm.String,True,True,124,124,0,100.0
restauration,relation,Typecuisines,ThesCode,Edm.String,True,True,124,124,0,100.0
restauration,relation,Typecuisines,ThesID,Edm.Guid,True,True,124,124,0,100.0
restauration,relation,Typecuisines,ThesLibelle,Edm.String,True,True,124,124,0,100.0
restauration,relation,Typecuisines,ThesOrdre,Edm.Int64,True,True,124,124,0,100.0
restauration,relation,Typecuisines,ThesPicto,Edm.String,True,True,124,0,124,0.0
restauration,relation,Typeequipements,ID,Edm.Int64,True,True,100,100,0,100.0
restauration,relation,Typeequipements,Ordre,Edm.Int64,True,True,100,100,0,100.0
restauration,relation,Typeequipements,SyndicObjectId,Edm.String,True,True,100,100,0,100.0
restauration,relation,Typeequipements,Typedactivite.ThesCode,Edm.String,True,True,100,100,0,100.0
restauration,relation,Typeequipements,Typedactivite.ThesID,Edm.Guid,True,True,100,100,0,100.0
restauration,relation,Typeequipements,Typedactivite.ThesLibelle,Edm.String,True,True,100,100,0,100.0
restauration,relation,Typeequipements,Typedactivite.ThesOrdre,Edm.Int32,True,True,100,100,0,100.0
restauration,relation,Typeequipements,Typedactivite.ThesPicto,Edm.String,True,True,100,0,100,0.0
restauration,relation,Videos,ID,Edm.Int64,True,False,0,0,0,0
restauration,relation,Videos,IntegrerlavideosursonsitecopiercollerdeObjetouembedYoutubeouDailymotion,Edm.String,True,False,0,0,0,0
restauration,relation,Videos,Licencecreativecommons,Edm.Boolean,True,False,0,0,0,0
restauration,relation,Videos,Ordre,Edm.Int64,True,False,0,0,0,0
restauration,relation,Videos,SyndicObjectId,Edm.String,True,False,0,0,0,0
restauration,relation,Videos,URLvideo,Edm.String,True,False,0,0,0,0
transport,object,,Adresse1,Edm.String,True,True,18,18,0,100.0
transport,object,,Adresse2,Edm.String,True,True,18,2,16,11.1
transport,object,,Adresse3,Edm.String,True,True,18,0,18,0.0
transport,object,,Bureau.ThesCode,Edm.String,True,True,18,18,0,100.0
transport,object,,Bureau.ThesID,Edm.Guid,True,True,18,18,0,100.0
transport,object,,Bureau.ThesLibelle,Edm.String,True,True,18,18,0,100.0
transport,object,,Bureau.ThesOrdre,Edm.Int32,True,True,18,18,0,100.0
transport,object,,Bureau.ThesPicto,Edm.String,True,True,18,0,18,0.0
transport,object,,ClassificationType.ThesCode,Edm.String,True,True,18,18,0,100.0
transport,object,,ClassificationType.ThesID,Edm.Guid,True,True,18,18,0,100.0
transport,object,,ClassificationType.ThesLibelle,Edm.String,True,True,18,18,0,100.0
transport,object,,ClassificationType.ThesOrdre,Edm.Int32,True,True,18,18,0,100.0
transport,object,,ClassificationType.ThesPicto,Edm.String,True,True,18,0,18,0.0
transport,object,,CodeINSEE,Edm.String,True,True,18,18,0,100.0
transport,object,,CodePostal,Edm.String,True,True,18,18,0,100.0
transport,object,,Commune,Edm.String,True,True,18,18,0,100.0
transport,object,,GmapLatitude,Edm.String,True,True,18,17,1,94.4
transport,object,,GmapLongitude,Edm.String,True,True,18,17,1,94.4
transport,object,,IdentifiantSoubik,Edm.String,True,True,18,17,1,94.4
transport,object,,Lieudit,TourInSoft.V5.Syndication.Syndication_FSTRANSPORTOTISud_06FE61F16E764FECA6567B8D83216608.ListeComplexType,False,True,16,0,16,0.0
transport,object,,Lieudit.ThesCode,Edm.String,True,True,2,2,0,100.0
transport,object,,Lieudit.ThesID,Edm.Guid,True,True,2,2,0,100.0
transport,object,,Lieudit.ThesLibelle,Edm.String,True,True,2,2,0,100.0
transport,object,,Lieudit.ThesOrdre,Edm.Int32,True,True,2,2,0,100.0
transport,object,,Lieudit.ThesPicto,Edm.String,True,True,2,0,2,0.0
transport,object,,Nometablissement,Edm.String,True,True,18,18,0,100.0
transport,object,,ObjectTypeFix,Edm.String,True,True,18,18,0,100.0
transport,object,,ObjectTypeName,Edm.String,True,True,18,18,0,100.0
transport,object,,Published,Edm.DateTime,True,True,18,18,0,100.0
transport,object,,RaisonSociale,Edm.String,True,True,18,10,8,55.6
transport,object,,SIRET,Edm.String,True,True,18,18,0,100.0
transport,object,,Surreservation,Edm.Boolean,True,True,18,1,17,5.6
transport,object,,SyndicObjectID,Edm.String,True,True,18,18,0,100.0
transport,object,,SyndicObjectName,Edm.String,True,True,18,18,0,100.0
transport,object,,SyndicObjectOrder,Edm.Int64,True,True,18,18,0,100.0
transport,object,,SyndicStructureId,Edm.Guid,True,True,18,18,0,100.0
transport,object,,TIS_TRACKING_LISTING_OFFRE,Edm.String,True,True,18,18,0,100.0
transport,object,,TIS_TRACKING_OFFRE,Edm.String,True,True,18,18,0,100.0
transport,object,,Updated,Edm.DateTime,True,True,18,18,0,100.0
transport,relation,Chaines,Groupe,TourInSoft.V5.Syndication.Syndication_FSTRANSPORTOTISud_06FE61F16E764FECA6567B8D83216608.ListeComplexType,False,True,2,0,2,0.0
transport,relation,Chaines,Groupe.ThesCode,Edm.String,True,False,0,0,0,0
transport,relation,Chaines,Groupe.ThesID,Edm.Guid,True,False,0,0,0,0
transport,relation,Chaines,Groupe.ThesLibelle,Edm.String,True,False,0,0,0,0
transport,relation,Chaines,Groupe.ThesOrdre,Edm.Int32,True,False,0,0,0,0
transport,relation,Chaines,Groupe.ThesPicto,Edm.String,True,False,0,0,0,0
transport,relation,Chaines,ID,Edm.Int64,True,True,2,2,0,100.0
transport,relation,Chaines,Ordre,Edm.Int64,True,True,2,2,0,100.0
transport,relation,Chaines,Reseaux,TourInSoft.V5.Syndication.Syndication_FSTRANSPORTOTISud_06FE61F16E764FECA6567B8D83216608.ListeComplexType,False,True,2,0,2,0.0
transport,relation,Chaines,Reseaux.ThesCode,Edm.String,True,False,0,0,0,0
transport,relation,Chaines,Reseaux.ThesID,Edm.Guid,True,False,0,0,0,0
transport,relation,Chaines,Reseaux.ThesLibelle,Edm.String,True,False,0,0,0,0
transport,relation,Chaines,Reseaux.ThesOrdre,Edm.Int32,True,False,0,0,0,0
transport,relation,Chaines,Reseaux.ThesPicto,Edm.String,True,False,0,0,0,0
transport,relation,Chaines,SyndicObjectId,Edm.String,True,True,2,2,0,100.0
transport,relation,ClassificationCategories,ID,Edm.Int64,True,True,18,18,0,100.0
transport,relation,ClassificationCategories,Ordre,Edm.Int64,True,True,18,18,0,100.0
transport,relation,ClassificationCategories,SyndicObjectId,Edm.String,True,True,18,18,0,100.0
transport,relation,ClassificationCategories,ThesCode,Edm.String,True,True,18,18,0,100.0
transport,relation,ClassificationCategories,ThesID,Edm.Guid,True,True,18,18,0,100.0
transport,relation,ClassificationCategories,ThesLibelle,Edm.String,True,True,18,18,0,100.0
transport,relation,ClassificationCategories,ThesOrdre,Edm.Int64,True,True,18,18,0,100.0
transport,relation,ClassificationCategories,ThesPicto,Edm.String,True,True,18,0,18,0.0
transport,relation,ClassificationSousCategorieLocVehicules,ID,Edm.Int64,True,True,4,4,0,100.0
transport,relation,ClassificationSousCategorieLocVehicules,Ordre,Edm.Int64,True,True,4,4,0,100.0
transport,relation,ClassificationSousCategorieLocVehicules,SyndicObjectId,Edm.String,True,True,4,4,0,100.0
transport,relation,ClassificationSousCategorieLocVehicules,ThesCode,Edm.String,True,True,4,4,0,100.0
transport,relation,ClassificationSousCategorieLocVehicules,ThesID,Edm.Guid,True,True,4,4,0,100.0
transport,relation,ClassificationSousCategorieLocVehicules,ThesLibelle,Edm.String,True,True,4,4,0,100.0
transport,relation,ClassificationSousCategorieLocVehicules,ThesOrdre,Edm.Int64,True,True,4,4,0,100.0
transport,relation,ClassificationSousCategorieLocVehicules,ThesPicto,Edm.String,True,True,4,0,4,0.0
transport,relation,ClassificationSousCategorieServicess,ID,Edm.Int64,True,True,15,15,0,100.0
transport,relation,ClassificationSousCategorieServicess,Ordre,Edm.Int64,True,True,15,15,0,100.0
transport,relation,ClassificationSousCategorieServicess,SyndicObjectId,Edm.String,True,True,15,15,0,100.0
transport,relation,ClassificationSousCategorieServicess,ThesCode,Edm.String,True,True,15,15,0,100.0
transport,relation,ClassificationSousCategorieServicess,ThesID,Edm.Guid,True,True,15,15,0,100.0
transport,relation,ClassificationSousCategorieServicess,ThesLibelle,Edm.String,True,True,15,15,0,100.0
transport,relation,ClassificationSousCategorieServicess,ThesOrdre,Edm.Int64,True,True,15,15,0,100.0
transport,relation,ClassificationSousCategorieServicess,ThesPicto,Edm.String,True,True,15,0,15,0.0
transport,relation,ClassificationSousCategorieTransAeriens,ID,Edm.Int64,True,False,0,0,0,0
transport,relation,ClassificationSousCategorieTransAeriens,Ordre,Edm.Int64,True,False,0,0,0,0
transport,relation,ClassificationSousCategorieTransAeriens,SyndicObjectId,Edm.String,True,False,0,0,0,0
transport,relation,ClassificationSousCategorieTransAeriens,ThesCode,Edm.String,True,False,0,0,0,0
transport,relation,ClassificationSousCategorieTransAeriens,ThesID,Edm.Guid,True,False,0,0,0,0
transport,relation,ClassificationSousCategorieTransAeriens,ThesLibelle,Edm.String,True,False,0,0,0,0
transport,relation,ClassificationSousCategorieTransAeriens,ThesOrdre,Edm.Int32,True,False,0,0,0,0
transport,relation,ClassificationSousCategorieTransAeriens,ThesPicto,Edm.String,True,False,0,0,0,0
transport,relation,Descriptifaccess,Descriptifduplandacces,Edm.String,True,True,18,8,10,44.4
transport,relation,Descriptifaccess,ID,Edm.Int64,True,True,18,18,0,100.0
transport,relation,Descriptifaccess,Ordre,Edm.Int64,True,True,18,18,0,100.0
transport,relation,Descriptifaccess,SyndicObjectId,Edm.String,True,True,18,18,0,100.0
transport,relation,Descriptifss,Accroche,Edm.String,True,True,18,18,0,100.0
transport,relation,Descriptifss,Descriptioncommerciale,Edm.String,True,True,18,18,0,100.0
transport,relation,Descriptifss,ID,Edm.Int64,True,True,18,18,0,100.0
transport,relation,Descriptifss,Ordre,Edm.Int64,True,True,18,18,0,100.0
transport,relation,Descriptifss,SyndicObjectId,Edm.String,True,True,18,18,0,100.0
transport,relation,Fichiers,DocumentFichier.Credit,Edm.String,True,False,0,0,0,0
transport,relation,Fichiers,DocumentFichier.MediaID,Edm.Guid,True,False,0,0,0,0
transport,relation,Fichiers,DocumentFichier.Titre,Edm.String,True,False,0,0,0,0
transport,relation,Fichiers,DocumentFichier.Url,Edm.String,True,False,0,0,0,0
transport,relation,Fichiers,ID,Edm.Int64,True,False,0,0,0,0
transport,relation,Fichiers,Ordre,Edm.Int64,True,False,0,0,0,0
transport,relation,Fichiers,SyndicObjectId,Edm.String,True,False,0,0,0,0
transport,relation,Handicaps,ID,Edm.Int64,True,False,0,0,0,0
transport,relation,Handicaps,Ordre,Edm.Int64,True,False,0,0,0,0
transport,relation,Handicaps,SyndicObjectId,Edm.String,True,False,0,0,0,0
transport,relation,Handicaps,ThesCode,Edm.String,True,False,0,0,0,0
transport,relation,Handicaps,ThesID,Edm.Guid,True,False,0,0,0,0
transport,relation,Handicaps,ThesLibelle,Edm.String,True,False,0,0,0,0
transport,relation,Handicaps,ThesOrdre,Edm.Int32,True,False,0,0,0,0
transport,relation,Handicaps,ThesPicto,Edm.String,True,False,0,0,0,0
transport,relation,Labels,ID,Edm.Int64,True,False,0,0,0,0
transport,relation,Labels,Ordre,Edm.Int64,True,False,0,0,0,0
transport,relation,Labels,SyndicObjectId,Edm.String,True,False,0,0,0,0
transport,relation,Labels,ThesCode,Edm.String,True,False,0,0,0,0
transport,relation,Labels,ThesID,Edm.Guid,True,False,0,0,0,0
transport,relation,Labels,ThesLibelle,Edm.String,True,False,0,0,0,0
transport,relation,Labels,ThesOrdre,Edm.Int32,True,False,0,0,0,0
transport,relation,Labels,ThesPicto,Edm.String,True,False,0,0,0,0
transport,relation,LanguesParleess,ID,Edm.Int64,True,True,43,43,0,100.0
transport,relation,LanguesParleess,Ordre,Edm.Int64,True,True,43,43,0,100.0
transport,relation,LanguesParleess,SyndicObjectId,Edm.String,True,True,43,43,0,100.0
transport,relation,LanguesParleess,ThesCode,Edm.String,True,True,43,43,0,100.0
transport,relation,LanguesParleess,ThesID,Edm.Guid,True,True,43,43,0,100.0
transport,relation,LanguesParleess,ThesLibelle,Edm.String,True,True,43,43,0,100.0
transport,relation,LanguesParleess,ThesOrdre,Edm.Int64,True,True,43,43,0,100.0
transport,relation,LanguesParleess,ThesPicto,Edm.String,True,True,43,0,43,0.0
transport,relation,Localisations,ID,Edm.Int64,True,True,11,11,0,100.0
transport,relation,Localisations,Ordre,Edm.Int64,True,True,11,11,0,100.0
transport,relation,Localisations,SyndicObjectId,Edm.String,True,True,11,11,0,100.0
transport,relation,Localisations,ThesCode,Edm.String,True,True,11,11,0,100.0
transport,relation,Localisations,ThesID,Edm.Guid,True,True,11,11,0,100.0
transport,relation,Localisations,ThesLibelle,Edm.String,True,True,11,11,0,100.0
transport,relation,Localisations,ThesOrdre,Edm.Int64,True,True,11,11,0,100.0
transport,relation,Localisations,ThesPicto,Edm.String,True,True,11,0,11,0.0
transport,relation,Marques,ID,Edm.Int64,True,False,0,0,0,0
transport,relation,Marques,Ordre,Edm.Int64,True,False,0,0,0,0
transport,relation,Marques,SyndicObjectId,Edm.String,True,False,0,0,0,0
transport,relation,Marques,ThesCode,Edm.String,True,False,0,0,0,0
transport,relation,Marques,ThesID,Edm.Guid,True,False,0,0,0,0
