schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default,identity,generated,comment
staging,promotion_temp,20,season_id,text,t,,"","",
staging,promotion_temp,21,partner_org_id,text,t,,"","",
staging,promotion_temp,22,is_active,boolean,t,,"","",
staging,promotion_temp,23,is_public,boolean,t,,"","",
staging,promotion_temp,24,created_by,text,t,,"","",
staging,promotion_temp,25,source_sheet,text,t,,"","",
staging,promotion_temp,26,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,promotion_temp,27,resolution_status,text,f,'pending'::text,"","",
staging,promotion_temp,28,is_approved,boolean,f,false,"","",
staging,promotion_temp,29,created_at,timestamp with time zone,f,now(),"","",
staging,promotion_temp,30,updated_at,timestamp with time zone,f,now(),"","",
staging,promotion_temp,31,id,text,t,,"","",
staging,promotion_usage_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,promotion_usage_temp,2,import_batch_id,text,f,,"","",
staging,promotion_usage_temp,3,staging_object_key,text,t,,"","",
staging,promotion_usage_temp,4,promotion_id,text,t,,"","",
staging,promotion_usage_temp,5,user_id,text,t,,"","",
staging,promotion_usage_temp,6,used_at,timestamp with time zone,t,,"","",
staging,promotion_usage_temp,7,amount_saved,"numeric(12,2)",t,,"","",
staging,promotion_usage_temp,8,currency,text,t,,"","",
staging,promotion_usage_temp,9,source_sheet,text,t,,"","",
staging,promotion_usage_temp,10,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,promotion_usage_temp,11,resolution_status,text,f,'pending'::text,"","",
staging,promotion_usage_temp,12,is_approved,boolean,f,false,"","",
staging,promotion_usage_temp,13,created_at,timestamp with time zone,f,now(),"","",
staging,promotion_usage_temp,14,updated_at,timestamp with time zone,f,now(),"","",
staging,promotion_usage_temp,15,id,text,t,,"","",
staging,promotion_usage_temp,16,object_id,text,t,,"","",
staging,publication_object_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,publication_object_temp,2,import_batch_id,text,f,,"","",
staging,publication_object_temp,3,staging_object_key,text,t,,"","",
staging,publication_object_temp,4,publication_id,text,t,,"","",
staging,publication_object_temp,5,custom_print_text,text,t,,"","",
staging,publication_object_temp,6,workflow_status,text,t,,"","",
staging,publication_object_temp,7,page_number,integer,t,,"","",
staging,publication_object_temp,8,proof_sent_at,timestamp with time zone,t,,"","",
staging,publication_object_temp,9,validated_bat_at,timestamp with time zone,t,,"","",
staging,publication_object_temp,10,metadata,jsonb,f,'{}'::jsonb,"","",
staging,publication_object_temp,11,created_by,text,t,,"","",
staging,publication_object_temp,12,updated_by,text,t,,"","",
staging,publication_object_temp,13,source_sheet,text,t,,"","",
staging,publication_object_temp,14,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,publication_object_temp,15,resolution_status,text,f,'pending'::text,"","",
staging,publication_object_temp,16,is_approved,boolean,f,false,"","",
staging,publication_object_temp,17,created_at,timestamp with time zone,f,now(),"","",
staging,publication_object_temp,18,updated_at,timestamp with time zone,f,now(),"","",
staging,publication_object_temp,19,object_id,text,t,,"","",
staging,publication_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,publication_temp,2,import_batch_id,text,f,,"","",
staging,publication_temp,3,staging_object_key,text,t,,"","",
staging,publication_temp,4,code,text,t,,"","",
staging,publication_temp,5,name,text,t,,"","",
staging,publication_temp,6,target_audience,text,t,,"","",
staging,publication_temp,7,year,integer,t,,"","",
staging,publication_temp,8,status,text,t,,"","",
staging,publication_temp,9,metadata,jsonb,f,'{}'::jsonb,"","",
staging,publication_temp,10,created_by,text,t,,"","",
staging,publication_temp,11,updated_by,text,t,,"","",
staging,publication_temp,12,source_sheet,text,t,,"","",
staging,publication_temp,13,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,publication_temp,14,resolution_status,text,f,'pending'::text,"","",
staging,publication_temp,15,is_approved,boolean,f,false,"","",
staging,publication_temp,16,created_at,timestamp with time zone,f,now(),"","",
staging,publication_temp,17,updated_at,timestamp with time zone,f,now(),"","",
staging,publication_temp,18,id,text,t,,"","",
staging,ref_actor_role_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_actor_role_temp,2,import_batch_id,text,f,,"","",
staging,ref_actor_role_temp,3,staging_object_key,text,t,,"","",
staging,ref_actor_role_temp,4,code,text,t,,"","",
staging,ref_actor_role_temp,5,name,text,t,,"","",
staging,ref_actor_role_temp,6,description,text,t,,"","",
staging,ref_actor_role_temp,7,position,integer,t,,"","",
staging,ref_actor_role_temp,8,source_sheet,text,t,,"","",
staging,ref_actor_role_temp,9,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_actor_role_temp,10,resolution_status,text,f,'pending'::text,"","",
staging,ref_actor_role_temp,11,is_approved,boolean,f,false,"","",
staging,ref_actor_role_temp,12,created_at,timestamp with time zone,f,now(),"","",
staging,ref_actor_role_temp,13,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_actor_role_temp,14,id,text,t,,"","",
staging,ref_amenity_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_amenity_temp,2,import_batch_id,text,f,,"","",
staging,ref_amenity_temp,3,staging_object_key,text,t,,"","",
staging,ref_amenity_temp,4,code,text,t,,"","",
staging,ref_amenity_temp,5,name,text,t,,"","",
staging,ref_amenity_temp,6,family_id,text,t,,"","",
staging,ref_amenity_temp,7,scope,text,t,,"","",
staging,ref_amenity_temp,8,description,text,t,,"","",
staging,ref_amenity_temp,9,icon_url,text,t,,"","",
staging,ref_amenity_temp,10,position,integer,t,,"","",
staging,ref_amenity_temp,11,name_i18n,jsonb,f,'{}'::jsonb,"","",
staging,ref_amenity_temp,12,source_sheet,text,t,,"","",
staging,ref_amenity_temp,13,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_amenity_temp,14,resolution_status,text,f,'pending'::text,"","",
staging,ref_amenity_temp,15,is_approved,boolean,f,false,"","",
staging,ref_amenity_temp,16,created_at,timestamp with time zone,f,now(),"","",
staging,ref_amenity_temp,17,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_amenity_temp,18,id,text,t,,"","",
staging,ref_amenity_temp,19,description_i18n,jsonb,t,,"","",
staging,ref_amenity_temp,20,extra,jsonb,t,,"","",
staging,ref_capacity_applicability_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_capacity_applicability_temp,2,import_batch_id,text,f,,"","",
staging,ref_capacity_applicability_temp,3,staging_object_key,text,t,,"","",
staging,ref_capacity_applicability_temp,4,metric_id,text,t,,"","",
staging,ref_capacity_applicability_temp,5,object_type,text,t,,"","",
staging,ref_capacity_applicability_temp,6,source_sheet,text,t,,"","",
staging,ref_capacity_applicability_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_capacity_applicability_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,ref_capacity_applicability_temp,9,is_approved,boolean,f,false,"","",
staging,ref_capacity_applicability_temp,10,created_at,timestamp with time zone,f,now(),"","",
staging,ref_capacity_applicability_temp,11,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_capacity_metric_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_capacity_metric_temp,2,import_batch_id,text,f,,"","",
staging,ref_capacity_metric_temp,3,staging_object_key,text,t,,"","",
staging,ref_capacity_metric_temp,4,code,text,t,,"","",
staging,ref_capacity_metric_temp,5,name,text,t,,"","",
staging,ref_capacity_metric_temp,6,unit,text,t,,"","",
staging,ref_capacity_metric_temp,7,icon_url,text,t,,"","",
staging,ref_capacity_metric_temp,8,position,integer,t,,"","",
staging,ref_capacity_metric_temp,9,description,text,t,,"","",
staging,ref_capacity_metric_temp,10,source_sheet,text,t,,"","",
staging,ref_capacity_metric_temp,11,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_capacity_metric_temp,12,resolution_status,text,f,'pending'::text,"","",
staging,ref_capacity_metric_temp,13,is_approved,boolean,f,false,"","",
staging,ref_capacity_metric_temp,14,created_at,timestamp with time zone,f,now(),"","",
staging,ref_capacity_metric_temp,15,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_capacity_metric_temp,16,id,text,t,,"","",
staging,ref_classification_scheme_temp,1,import_scheme_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_classification_scheme_temp,2,import_batch_id,text,f,,"","",
staging,ref_classification_scheme_temp,3,scheme_code,text,f,,"","",
staging,ref_classification_scheme_temp,4,scheme_name,text,f,,"","",
staging,ref_classification_scheme_temp,5,description,text,t,,"","",
staging,ref_classification_scheme_temp,6,selection,text,t,'single'::text,"","",
staging,ref_classification_scheme_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_classification_scheme_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,ref_classification_scheme_temp,9,policy_action,text,t,,"","",
staging,ref_classification_scheme_temp,10,is_approved,boolean,f,false,"","",
staging,ref_classification_scheme_temp,11,public_id,uuid,t,,"","",
staging,ref_classification_scheme_temp,12,created_at,timestamp with time zone,f,now(),"","",
staging,ref_classification_scheme_temp,13,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_classification_scheme_temp,14,source_sheet,text,t,,"","",
staging,ref_classification_scheme_temp,15,id,text,t,,"","",
staging,ref_classification_scheme_temp,16,code,text,t,,"","",
staging,ref_classification_scheme_temp,17,name,text,t,,"","",
staging,ref_classification_scheme_temp,18,icon_url,text,t,,"","",
staging,ref_classification_scheme_temp,19,position,integer,t,,"","",
staging,ref_classification_scheme_temp,20,name_i18n,jsonb,t,,"","",
staging,ref_classification_value_temp,1,import_value_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_classification_value_temp,2,import_batch_id,text,f,,"","",
staging,ref_classification_value_temp,3,scheme_code,text,f,,"","",
staging,ref_classification_value_temp,4,value_code,text,f,,"","",
staging,ref_classification_value_temp,5,value_name,text,f,,"","",
staging,ref_classification_value_temp,6,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_classification_value_temp,7,resolution_status,text,f,'pending'::text,"","",
staging,ref_classification_value_temp,8,policy_action,text,t,,"","",
staging,ref_classification_value_temp,9,is_approved,boolean,f,false,"","",
staging,ref_classification_value_temp,10,public_id,uuid,t,,"","",
staging,ref_classification_value_temp,11,created_at,timestamp with time zone,f,now(),"","",
staging,ref_classification_value_temp,12,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_classification_value_temp,13,source_sheet,text,t,,"","",
staging,ref_classification_value_temp,14,id,text,t,,"","",
staging,ref_classification_value_temp,15,scheme_id,text,t,,"","",
staging,ref_classification_value_temp,16,code,text,t,,"","",
staging,ref_classification_value_temp,17,name,text,t,,"","",
staging,ref_classification_value_temp,18,ordinal,integer,t,,"","",
staging,ref_classification_value_temp,19,parent_id,text,t,,"","",
staging,ref_classification_value_temp,20,metadata,jsonb,t,,"","",
staging,ref_classification_value_temp,21,icon_url,text,t,,"","",
staging,ref_classification_value_temp,22,position,integer,t,,"","",
staging,ref_classification_value_temp,23,name_i18n,jsonb,t,,"","",
staging,ref_code_temp,1,import_ref_code_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_code_temp,2,import_batch_id,text,f,,"","",
staging,ref_code_temp,3,domain,text,f,,"","",
staging,ref_code_temp,4,code,text,f,,"","",
staging,ref_code_temp,5,name,text,f,,"","",
staging,ref_code_temp,6,description,text,t,,"","",
staging,ref_code_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_code_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,ref_code_temp,9,policy_action,text,t,,"","",
staging,ref_code_temp,10,is_approved,boolean,f,false,"","",
staging,ref_code_temp,11,public_id,uuid,t,,"","",
staging,ref_code_temp,12,created_at,timestamp with time zone,f,now(),"","",
staging,ref_code_temp,13,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_code_temp,14,id,text,t,,"","",
staging,ref_code_temp,15,position,integer,t,,"","",
staging,ref_code_temp,16,icon_url,text,t,,"","",
staging,ref_code_temp,17,is_active,boolean,t,,"","",
staging,ref_code_temp,18,valid_from,date,t,,"","",
staging,ref_code_temp,19,valid_to,date,t,,"","",
staging,ref_code_temp,20,parent_id,text,t,,"","",
staging,ref_code_temp,21,metadata,jsonb,t,,"","",
staging,ref_code_temp,22,name_i18n,jsonb,t,,"","",
staging,ref_code_temp,23,description_i18n,jsonb,t,,"","",
staging,ref_code_temp,24,name_normalized,text,t,,"","",
staging,ref_code_temp,25,dow_number,smallint,t,,"","",
staging,ref_contact_role_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_contact_role_temp,2,import_batch_id,text,f,,"","",
staging,ref_contact_role_temp,3,staging_object_key,text,t,,"","",
staging,ref_contact_role_temp,4,code,text,t,,"","",
staging,ref_contact_role_temp,5,name,text,t,,"","",
staging,ref_contact_role_temp,6,description,text,t,,"","",
staging,ref_contact_role_temp,7,position,integer,t,,"","",
staging,ref_contact_role_temp,8,source_sheet,text,t,,"","",
staging,ref_contact_role_temp,9,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_contact_role_temp,10,resolution_status,text,f,'pending'::text,"","",
staging,ref_contact_role_temp,11,is_approved,boolean,f,false,"","",
staging,ref_contact_role_temp,12,created_at,timestamp with time zone,f,now(),"","",
staging,ref_contact_role_temp,13,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_contact_role_temp,14,id,text,t,,"","",
staging,ref_document_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,ref_document_temp,2,import_batch_id,text,f,,"","",
staging,ref_document_temp,3,staging_object_key,text,t,,"","",
staging,ref_document_temp,4,url,text,t,,"","",
staging,ref_document_temp,5,title,text,t,,"","",
staging,ref_document_temp,6,issuer,text,t,,"","",
staging,ref_document_temp,7,description,text,t,,"","",
staging,ref_document_temp,8,icon_url,text,t,,"","",
staging,ref_document_temp,9,position,integer,t,,"","",
staging,ref_document_temp,10,valid_from,date,t,,"","",
staging,ref_document_temp,11,valid_to,date,t,,"","",
staging,ref_document_temp,12,issuer_i18n,jsonb,f,'{}'::jsonb,"","",
staging,ref_document_temp,13,description_i18n,jsonb,f,'{}'::jsonb,"","",
staging,ref_document_temp,14,source_sheet,text,t,,"","",
staging,ref_document_temp,15,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,ref_document_temp,16,resolution_status,text,f,'pending'::text,"","",
staging,ref_document_temp,17,is_approved,boolean,f,false,"","",
staging,ref_document_temp,18,created_at,timestamp with time zone,f,now(),"","",
staging,ref_document_temp,19,updated_at,timestamp with time zone,f,now(),"","",
staging,ref_document_temp,20,id,text,t,,"","",
staging,ref_document_temp,21,title_i18n,jsonb,t,,"","",
staging,ref_document_temp,22,extra,jsonb,t,,"","",
staging,ref_iti_assoc_role_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
